year,age,population
1992,22,1156000.0
1992,23,1262000.0
1992,24,1335000.0
1992,25,1379000.0
1992,26,1424000.0
1992,27,1438000.0
1992,28,1467000.0
1992,29,1458000.0
1992,30,1413000.0
1992,31,1394000.0
1992,32,1358000.0
1992,33,1318000.0
1992,34,1254000.0
1992,35,1234000.0
1992,36,1209000.0
1992,37,1176000.0
1992,38,1162000.0
1992,39,1132000.0
1992,40,1139000.0
1992,41,1121000.0
1992,42,1136000.0
1992,43,1102000.0
1992,44,1021000.0
1992,45,968000.0
1992,46,857000.0
1992,47,766000.0
1992,48,1024000.0
1992,49,1046000.0
1992,50,1020000.0
1992,51,1237000.0
1992,52,1313000.0
1992,53,1293000.0
1992,54,1212000.0
1992,55,1138000.0
1992,56,1117000.0
1992,57,1087000.0
1992,58,1021000.0
1992,59,830000.0
1992,60,830000.0
1992,61,849000.0
1992,62,898000.0
1992,63,875000.0
1992,64,870000.0
1992,65,806000.0
1992,66,790000.0
1992,67,781000.0
1992,68,721000.0
1992,69,704000.0
1992,70,729000.0
1992,71,751000.0
1992,72,726000.0
1992,73,536000.0
1992,74,340000.0
1992,75,318000.0
1992,76,338000.0
1992,77,429000.0
1992,78,524000.0
1992,79,504000.0
1992,80,475000.0
1992,81,416000.0
1992,82,385000.0
1992,83,350000.0
1992,84,306000.0
1992,85,264000.0
1992,86,222000.0
1992,87,180000.0
1992,88,148000.0
1992,89,115000.0
1992,90,93000.0
1992,91,69000.0
1992,92,52000.0
1992,93,34000.0
1992,94,25000.0
1992,95,0.0
1992,96,0.0
1992,97,0.0
1992,98,0.0
1992,99,0.0
1993,0,799000.0
1993,1,818000.0
1993,2,850000.0
1993,3,936000.0
1993,4,923000.0
1993,5,949000.0
1993,6,925000.0
1993,7,907000.0
1993,8,876000.0
1993,9,872000.0
1993,10,879000.0
1993,11,904000.0
1993,12,900000.0
1993,13,907000.0
1993,14,859000.0
1993,15,849000.0
1993,16,846000.0
1993,17,837000.0
1993,18,820000.0
1993,19,847000.0
1993,20,876000.0
1993,21,983000.0
1993,22,1108000.0
1993,23,1173000.0
1993,24,1277000.0
1993,25,1349000.0
1993,26,1391000.0
1993,27,1435000.0
1993,28,1448000.0
1993,29,1475000.0
1993,30,1466000.0
1993,31,1421000.0
1993,32,1401000.0
1993,33,1365000.0
1993,34,1323000.0
1993,35,1259000.0
1993,36,1238000.0
1993,37,1212000.0
1993,38,1180000.0
1993,39,1165000.0
1993,40,1135000.0
1993,41,1141000.0
1993,42,1122000.0
1993,43,1137000.0
1993,44,1102000.0
1993,45,1020000.0
1993,46,967000.0
1993,47,855000.0
1993,48,764000.0
1993,49,1020000.0
1993,50,1042000.0
1993,51,1016000.0
1993,52,1232000.0
1993,53,1307000.0
1993,54,1288000.0
1993,55,1207000.0
1993,56,1133000.0
1993,57,1111000.0
1993,58,1081000.0
1993,59,1013000.0
1993,60,822000.0
1993,61,821000.0
1993,62,839000.0
1993,63,887000.0
1993,64,862000.0
1993,65,858000.0
1993,66,793000.0
1993,67,776000.0
1993,68,766000.0
1993,69,706000.0
1993,70,688000.0
1993,71,710000.0
1993,72,730000.0
1993,73,702000.0
1993,74,516000.0
1993,75,326000.0
1993,76,304000.0
1993,77,321000.0
1993,78,405000.0
1993,79,493000.0
1993,80,470000.0
1993,81,440000.0
1993,82,381000.0
1993,83,350000.0
1993,84,314000.0
1993,85,271000.0
1993,86,231000.0
1993,87,191000.0
1993,88,152000.0
1993,89,124000.0
1993,90,94000.0
1993,91,74000.0
1993,92,54000.0
1993,93,40000.0
1993,94,26000.0
1993,95,0.0
1993,96,0.0
1993,97,0.0
1993,98,0.0
1993,99,0.0
1994,0,770000.0
1994,1,803000.0
1994,2,822000.0
1994,3,855000.0
1994,4,941000.0
1994,5,929000.0
1994,6,954000.0
1994,7,931000.0
1994,8,914000.0
1994,9,882000.0
1994,10,879000.0
1994,11,887000.0
1994,12,910000.0
1994,13,906000.0
1994,14,913000.0
1994,15,866000.0
1994,16,857000.0
1994,17,854000.0
1994,18,848000.0
1994,19,833000.0
1994,20,861000.0
1994,21,888000.0
1994,22,994000.0
1994,23,1118000.0
1994,24,1181000.0
1994,25,1283000.0
1994,26,1354000.0
1994,27,1395000.0
1994,28,1439000.0
1994,29,1452000.0
1994,30,1478000.0
1994,31,1470000.0
1994,32,1425000.0
1994,33,1405000.0
1994,34,1368000.0
1994,35,1327000.0
1994,36,1262000.0
1994,37,1241000.0
1994,38,1215000.0
1994,39,1182000.0
1994,40,1167000.0
1994,41,1136000.0
1994,42,1142000.0
1994,43,1123000.0
1994,44,1136000.0
1994,45,1102000.0
1994,46,1019000.0
1994,47,965000.0
1994,48,853000.0
1994,49,761000.0
1994,50,1016000.0
1994,51,1037000.0
1994,52,1012000.0
1994,53,1227000.0
1994,54,1300000.0
1994,55,1280000.0
1994,56,1200000.0
1994,57,1125000.0
1994,58,1103000.0
1994,59,1073000.0
1994,60,1002000.0
1994,61,813000.0
1994,62,812000.0
1994,63,829000.0
1994,64,876000.0
1994,65,850000.0
1994,66,844000.0
1994,67,780000.0
1994,68,762000.0
1994,69,751000.0
1994,70,690000.0
1994,71,671000.0
1994,72,691000.0
1994,73,706000.0
1994,74,679000.0
1994,75,497000.0
1994,76,313000.0
1994,77,290000.0
1994,78,305000.0
1994,79,382000.0
1994,80,461000.0
1994,81,436000.0
1994,82,404000.0
1994,83,347000.0
1994,84,315000.0
1994,85,279000.0
1994,86,238000.0
1994,87,200000.0
1994,88,163000.0
1994,89,126000.0
1994,90,101000.0
1994,91,75000.0
1994,92,59000.0
1994,93,42000.0
1994,94,31000.0
1994,95,0.0
1994,96,0.0
1994,97,0.0
1994,98,0.0
1994,99,0.0
1995,0,766000.0
1995,1,776000.0
1995,2,808000.0
1995,3,828000.0
1995,4,861000.0
1995,5,947000.0
1995,6,935000.0
1995,7,960000.0
1995,8,937000.0
1995,9,921000.0
1995,10,889000.0
1995,11,886000.0
1995,12,893000.0
1995,13,917000.0
1995,14,915000.0
1995,15,922000.0
1995,16,875000.0
1995,17,866000.0
1995,18,865000.0
1995,19,862000.0
1995,20,849000.0
1995,21,877000.0
1995,22,902000.0
1995,23,1009000.0
1995,24,1131000.0
1995,25,1192000.0
1995,26,1292000.0
1995,27,1362000.0
1995,28,1402000.0
1995,29,1445000.0
1995,30,1457000.0
1995,31,1484000.0
1995,32,1474000.0
1995,33,1430000.0
1995,34,1409000.0
1995,35,1373000.0
1995,36,1331000.0
1995,37,1266000.0
1995,38,1245000.0
1995,39,1217000.0
1995,40,1185000.0
1995,41,1169000.0
1995,42,1137000.0
1995,43,1144000.0
1995,44,1124000.0
1995,45,1137000.0
1995,46,1101000.0
1995,47,1018000.0
1995,48,963000.0
1995,49,851000.0
1995,50,759000.0
1995,51,1012000.0
1995,52,1032000.0
1995,53,1007000.0
1995,54,1221000.0
1995,55,1294000.0
1995,56,1274000.0
1995,57,1193000.0
1995,58,1119000.0
1995,59,1096000.0
1995,60,1062000.0
1995,61,992000.0
1995,62,803000.0
1995,63,802000.0
1995,64,818000.0
1995,65,862000.0
1995,66,835000.0
1995,67,829000.0
1995,68,766000.0
1995,69,747000.0
1995,70,733000.0
1995,71,674000.0
1995,72,652000.0
1995,73,670000.0
1995,74,682000.0
1995,75,652000.0
1995,76,476000.0
1995,77,298000.0
1995,78,275000.0
1995,79,287000.0
1995,80,357000.0
1995,81,429000.0
1995,82,402000.0
1995,83,369000.0
1995,84,312000.0
1995,85,282000.0
1995,86,245000.0
1995,87,206000.0
1995,88,170000.0
1995,89,136000.0
1995,90,104000.0
1995,91,82000.0
1995,92,60000.0
1995,93,46000.0
1995,94,32000.0
1995,95,0.0
1995,96,0.0
1995,97,0.0
1995,98,0.0
1995,99,0.0
1996,0,796000.0
1996,1,770000.0
1996,2,779000.0
1996,3,812000.0
1996,4,832000.0
1996,5,865000.0
1996,6,951000.0
1996,7,939000.0
1996,8,964000.0
1996,9,943000.0
1996,10,926000.0
1996,11,895000.0
1996,12,892000.0
1996,13,899000.0
1996,14,923000.0
1996,15,922000.0
1996,16,929000.0
1996,17,883000.0
1996,18,876000.0
1996,19,877000.0
1996,20,876000.0
1996,21,863000.0
1996,22,889000.0
1996,23,915000.0
1996,24,1019000.0
1996,25,1139000.0
1996,26,1199000.0
1996,27,1298000.0
1996,28,1366000.0
1996,29,1406000.0
1996,30,1447000.0
1996,31,1459000.0
1996,32,1485000.0
1996,33,1477000.0
1996,34,1432000.0
1996,35,1411000.0
1996,36,1375000.0
1996,37,1333000.0
1996,38,1267000.0
1996,39,1245000.0
1996,40,1219000.0
1996,41,1186000.0
1996,42,1169000.0
1996,43,1137000.0
1996,44,1143000.0
1996,45,1122000.0
1996,46,1135000.0
1996,47,1099000.0
1996,48,1015000.0
1996,49,960000.0
1996,50,848000.0
1996,51,755000.0
1996,52,1006000.0
1996,53,1027000.0
1996,54,1002000.0
1996,55,1214000.0
1996,56,1286000.0
1996,57,1266000.0
1996,58,1185000.0
1996,59,1110000.0
1996,60,1085000.0
1996,61,1051000.0
1996,62,981000.0
1996,63,793000.0
1996,64,790000.0
1996,65,805000.0
1996,66,847000.0
1996,67,820000.0
1996,68,812000.0
1996,69,750000.0
1996,70,730000.0
1996,71,716000.0
1996,72,655000.0
1996,73,633000.0
1996,74,646000.0
1996,75,656000.0
1996,76,624000.0
1996,77,454000.0
1996,78,283000.0
1996,79,259000.0
1996,80,270000.0
1996,81,332000.0
1996,82,395000.0
1996,83,367000.0
1996,84,334000.0
1996,85,279000.0
1996,86,248000.0
1996,87,212000.0
1996,88,175000.0
1996,89,144000.0
1996,90,111000.0
1996,91,83000.0
1996,92,66000.0
1996,93,46000.0
1996,94,34000.0
1996,95,0.0
1996,96,0.0
1996,97,0.0
1996,98,0.0
1996,99,0.0
1997,0,811000.0
1997,1,798000.0
1997,2,772000.0
1997,3,780000.0
1997,4,813000.0
1997,5,833000.0
1997,6,865000.0
1997,7,951000.0
1997,8,940000.0
1997,9,967000.0
1997,10,945000.0
1997,11,929000.0
1997,12,897000.0
1997,13,894000.0
1997,14,902000.0
1997,15,928000.0
1997,16,927000.0
1997,17,935000.0
1997,18,889000.0
1997,19,885000.0
1997,20,888000.0
1997,21,885000.0
1997,22,872000.0
1997,23,897000.0
1997,24,921000.0
1997,25,1023000.0
1997,26,1141000.0
1997,27,1201000.0
1997,28,1298000.0
1997,29,1365000.0
1997,30,1402000.0
1997,31,1444000.0
1997,32,1456000.0
1997,33,1482000.0
1997,34,1474000.0
1997,35,1430000.0
1997,36,1409000.0
1997,37,1372000.0
1997,38,1330000.0
1997,39,1265000.0
1997,40,1243000.0
1997,41,1216000.0
1997,42,1183000.0
1997,43,1167000.0
1997,44,1133000.0
1997,45,1140000.0
1997,46,1119000.0
1997,47,1131000.0
1997,48,1095000.0
1997,49,1011000.0
1997,50,956000.0
1997,51,844000.0
1997,52,751000.0
1997,53,1000000.0
1997,54,1020000.0
1997,55,995000.0
1997,56,1206000.0
1997,57,1277000.0
1997,58,1256000.0
1997,59,1175000.0
1997,60,1100000.0
1997,61,1073000.0
1997,62,1039000.0
1997,63,968000.0
1997,64,781000.0
1997,65,777000.0
1997,66,791000.0
1997,67,832000.0
1997,68,805000.0
1997,69,795000.0
1997,70,732000.0
1997,71,712000.0
1997,72,697000.0
1997,73,636000.0
1997,74,612000.0
1997,75,623000.0
1997,76,630000.0
1997,77,596000.0
1997,78,432000.0
1997,79,267000.0
1997,80,242000.0
1997,81,252000.0
1997,82,307000.0
1997,83,362000.0
1997,84,333000.0
1997,85,299000.0
1997,86,247000.0
1997,87,217000.0
1997,88,182000.0
1997,89,148000.0
1997,90,119000.0
1997,91,91000.0
1997,92,67000.0
1997,93,51000.0
1997,94,36000.0
1997,95,0.0
1997,96,0.0
1997,97,0.0
1997,98,0.0
1997,99,0.0
1998,0,785000.0
1998,1,812000.0
1998,2,798000.0
1998,3,770000.0
1998,4,780000.0
1998,5,813000.0
1998,6,832000.0
1998,7,864000.0
1998,8,951000.0
1998,9,940000.0
1998,10,967000.0
1998,11,946000.0
1998,12,930000.0
1998,13,898000.0
1998,14,896000.0
1998,15,904000.0
1998,16,931000.0
1998,17,931000.0
1998,18,940000.0
1998,19,899000.0
1998,20,897000.0
1998,21,897000.0
1998,22,895000.0
1998,23,881000.0
1998,24,905000.0
1998,25,925000.0
1998,26,1024000.0
1998,27,1142000.0
1998,28,1200000.0
1998,29,1296000.0
1998,30,1361000.0
1998,31,1400000.0
1998,32,1440000.0
1998,33,1452000.0
1998,34,1478000.0
1998,35,1470000.0
1998,36,1426000.0
1998,37,1405000.0
1998,38,1368000.0
1998,39,1326000.0
1998,40,1261000.0
1998,41,1239000.0
1998,42,1212000.0
1998,43,1179000.0
1998,44,1163000.0
1998,45,1130000.0
1998,46,1136000.0
1998,47,1116000.0
1998,48,1127000.0
1998,49,1091000.0
1998,50,1007000.0
1998,51,952000.0
1998,52,838000.0
1998,53,746000.0
1998,54,994000.0
1998,55,1013000.0
1998,56,988000.0
1998,57,1198000.0
1998,58,1267000.0
1998,59,1246000.0
1998,60,1165000.0
1998,61,1089000.0
1998,62,1062000.0
1998,63,1026000.0
1998,64,954000.0
1998,65,769000.0
1998,66,765000.0
1998,67,777000.0
1998,68,817000.0
1998,69,788000.0
1998,70,776000.0
1998,71,714000.0
1998,72,693000.0
1998,73,676000.0
1998,74,616000.0
1998,75,590000.0
1998,76,599000.0
1998,77,603000.0
1998,78,568000.0
1998,79,408000.0
1998,80,251000.0
1998,81,227000.0
1998,82,233000.0
1998,83,281000.0
1998,84,330000.0
1998,85,299000.0
1998,86,265000.0
1998,87,216000.0
1998,88,186000.0
1998,89,154000.0
1998,90,122000.0
1998,91,96000.0
1998,92,73000.0
1998,93,52000.0
1998,94,39000.0
1998,95,0.0
1998,96,0.0
1998,97,0.0
1998,98,0.0
1998,99,0.0
1999,0,771000.0
1999,1,789000.0
1999,2,814000.0
1999,3,800000.0
1999,4,774000.0
1999,5,783000.0
1999,6,815000.0
1999,7,834000.0
1999,8,866000.0
1999,9,954000.0
1999,10,943000.0
1999,11,970000.0
1999,12,949000.0
1999,13,934000.0
1999,14,901000.0
1999,15,900000.0
1999,16,909000.0
1999,17,936000.0
1999,18,938000.0
1999,19,951000.0
1999,20,912000.0
1999,21,908000.0
1999,22,910000.0
1999,23,906000.0
1999,24,891000.0
1999,25,912000.0
1999,26,932000.0
1999,27,1029000.0
1999,28,1145000.0
1999,29,1202000.0
1999,30,1296000.0
1999,31,1362000.0
1999,32,1399000.0
1999,33,1440000.0
1999,34,1451000.0
1999,35,1477000.0
1999,36,1469000.0
1999,37,1424000.0
1999,38,1405000.0
1999,39,1368000.0
1999,40,1326000.0
1999,41,1261000.0
1999,42,1238000.0
1999,43,1211000.0
1999,44,1178000.0
1999,45,1161000.0
1999,46,1128000.0
1999,47,1133000.0
1999,48,1113000.0
1999,49,1124000.0
1999,50,1087000.0
1999,51,1004000.0
1999,52,948000.0
1999,53,835000.0
1999,54,742000.0
1999,55,988000.0
1999,56,1007000.0
1999,57,982000.0
1999,58,1189000.0
1999,59,1259000.0
1999,60,1236000.0
1999,61,1154000.0
1999,62,1078000.0
1999,63,1050000.0
1999,64,1013000.0
1999,65,941000.0
1999,66,757000.0
1999,67,752000.0
1999,68,763000.0
1999,69,800000.0
1999,70,770000.0
1999,71,759000.0
1999,72,695000.0
1999,73,673000.0
1999,74,656000.0
1999,75,595000.0
1999,76,569000.0
1999,77,573000.0
1999,78,575000.0
1999,79,538000.0
1999,80,385000.0
1999,81,235000.0
1999,82,210000.0
1999,83,214000.0
1999,84,256000.0
1999,85,296000.0
1999,86,266000.0
1999,87,232000.0
1999,88,187000.0
1999,89,158000.0
1999,90,127000.0
1999,91,95000.0
1999,92,75000.0
1999,93,57000.0
1999,94,40000.0
1999,95,0.0
1999,96,0.0
1999,97,0.0
1999,98,0.0
1999,99,0.0
2000,0,767000.0
2000,1,773000.0
2000,2,790000.0
2000,3,815000.0
2000,4,800000.0
2000,5,774000.0
2000,6,783000.0
2000,7,815000.0
2000,8,835000.0
2000,9,868000.0
2000,10,956000.0
2000,11,945000.0
2000,12,972000.0
2000,13,952000.0
2000,14,936000.0
2000,15,905000.0
2000,16,905000.0
2000,17,913000.0
2000,18,942000.0
2000,19,948000.0
2000,20,963000.0
2000,21,923000.0
2000,22,921000.0
2000,23,922000.0
2000,24,916000.0
2000,25,899000.0
2000,26,918000.0
2000,27,936000.0
2000,28,1033000.0
2000,29,1147000.0
2000,30,1203000.0
2000,31,1297000.0
2000,32,1362000.0
2000,33,1399000.0
2000,34,1439000.0
2000,35,1450000.0
2000,36,1476000.0
2000,37,1468000.0
2000,38,1424000.0
2000,39,1404000.0
2000,40,1367000.0
2000,41,1325000.0
2000,42,1260000.0
2000,43,1237000.0
2000,44,1209000.0
2000,45,1176000.0
2000,46,1160000.0
2000,47,1127000.0
2000,48,1131000.0
2000,49,1111000.0
2000,50,1121000.0
2000,51,1085000.0
2000,52,1000000.0
2000,53,944000.0
2000,54,831000.0
2000,55,738000.0
2000,56,981000.0
2000,57,1000000.0
2000,58,975000.0
2000,59,1181000.0
2000,60,1247000.0
2000,61,1224000.0
2000,62,1142000.0
2000,63,1067000.0
2000,64,1037000.0
2000,65,1000000.0
2000,66,927000.0
2000,67,744000.0
2000,68,738000.0
2000,69,748000.0
2000,70,783000.0
2000,71,752000.0
2000,72,739000.0
2000,73,676000.0
2000,74,653000.0
2000,75,633000.0
2000,76,574000.0
2000,77,545000.0
2000,78,547000.0
2000,79,546000.0
2000,80,506000.0
2000,81,360000.0
2000,82,218000.0
2000,83,193000.0
2000,84,196000.0
2000,85,231000.0
2000,86,264000.0
2000,87,233000.0
2000,88,201000.0
2000,89,159000.0
2000,90,131000.0
2000,91,102000.0
2000,92,75000.0
2000,93,59000.0
2000,94,44000.0
2000,95,0.0
2000,96,0.0
2000,97,0.0
2000,98,0.0
2000,99,0.0
2001,0,736000.0
2001,1,772000.0
2001,2,776000.0
2001,3,792000.0
2001,4,817000.0
2001,5,802000.0
2001,6,776000.0
2001,7,785000.0
2001,8,817000.0
2001,9,838000.0
2001,10,870000.0
2001,11,958000.0
2001,12,948000.0
2001,13,976000.0
2001,14,956000.0
2001,15,940000.0
2001,16,912000.0
2001,17,911000.0
2001,18,922000.0
2001,19,956000.0
2001,20,963000.0
2001,21,979000.0
2001,22,939000.0
2001,23,936000.0
2001,24,936000.0
2001,25,929000.0
2001,26,909000.0
2001,27,928000.0
2001,28,943000.0
2001,29,1039000.0
2001,30,1152000.0
2001,31,1208000.0
2001,32,1300000.0
2001,33,1364000.0
2001,34,1400000.0
2001,35,1440000.0
2001,36,1451000.0
2001,37,1477000.0
2001,38,1469000.0
2001,39,1425000.0
2001,40,1404000.0
2001,41,1367000.0
2001,42,1325000.0
2001,43,1259000.0
2001,44,1237000.0
2001,45,1207000.0
2001,46,1174000.0
2001,47,1158000.0
2001,48,1125000.0
2001,49,1129000.0
2001,50,1108000.0
2001,51,1117000.0
2001,52,1081000.0
2001,53,996000.0
2001,54,940000.0
2001,55,826000.0
2001,56,734000.0
2001,57,975000.0
2001,58,993000.0
2001,59,968000.0
2001,60,1171000.0
2001,61,1237000.0
2001,62,1213000.0
2001,63,1131000.0
2001,64,1055000.0
2001,65,1024000.0
2001,66,985000.0
2001,67,912000.0
2001,68,732000.0
2001,69,725000.0
2001,70,732000.0
2001,71,764000.0
2001,72,733000.0
2001,73,718000.0
2001,74,657000.0
2001,75,633000.0
2001,76,611000.0
2001,77,552000.0
2001,78,522000.0
2001,79,521000.0
2001,80,515000.0
2001,81,475000.0
2001,82,335000.0
2001,83,201000.0
2001,84,177000.0
2001,85,176000.0
2001,86,206000.0
2001,87,233000.0
2001,88,202000.0
2001,89,172000.0
2001,90,133000.0
2001,91,107000.0
2001,92,81000.0
2001,93,59000.0
2001,94,45000.0
2001,95,34000.0
2001,96,23000.0
2001,97,18000.0
2001,98,13000.0
2001,99,10000.0
2002,0,719000.0
2002,1,739000.0
2002,2,774000.0
2002,3,778000.0
2002,4,794000.0
2002,5,819000.0
2002,6,803000.0
2002,7,777000.0
2002,8,787000.0
2002,9,819000.0
2002,10,840000.0
2002,11,873000.0
2002,12,962000.0
2002,13,952000.0
2002,14,979000.0
2002,15,960000.0
2002,16,945000.0
2002,17,916000.0
2002,18,918000.0
2002,19,935000.0
2002,20,970000.0
2002,21,976000.0
2002,22,992000.0
2002,23,953000.0
2002,24,948000.0
2002,25,946000.0
2002,26,936000.0
2002,27,916000.0
2002,28,933000.0
2002,29,948000.0
2002,30,1043000.0
2002,31,1154000.0
2002,32,1209000.0
2002,33,1301000.0
2002,34,1365000.0
2002,35,1400000.0
2002,36,1440000.0
2002,37,1451000.0
2002,38,1477000.0
2002,39,1469000.0
2002,40,1424000.0
2002,41,1404000.0
2002,42,1367000.0
2002,43,1324000.0
2002,44,1259000.0
2002,45,1235000.0
2002,46,1205000.0
2002,47,1172000.0
2002,48,1156000.0
2002,49,1121000.0
2002,50,1125000.0
2002,51,1105000.0
2002,52,1113000.0
2002,53,1077000.0
2002,54,992000.0
2002,55,935000.0
2002,56,821000.0
2002,57,729000.0
2002,58,968000.0
2002,59,986000.0
2002,60,960000.0
2002,61,1161000.0
2002,62,1224000.0
2002,63,1200000.0
2002,64,1118000.0
2002,65,1042000.0
2002,66,1011000.0
2002,67,970000.0
2002,68,897000.0
2002,69,718000.0
2002,70,709000.0
2002,71,716000.0
2002,72,746000.0
2002,73,712000.0
2002,74,696000.0
2002,75,635000.0
2002,76,610000.0
2002,77,587000.0
2002,78,528000.0
2002,79,497000.0
2002,80,493000.0
2002,81,484000.0
2002,82,442000.0
2002,83,310000.0
2002,84,184000.0
2002,85,160000.0
2002,86,158000.0
2002,87,181000.0
2002,88,202000.0
2002,89,172000.0
2002,90,143000.0
2002,91,107000.0
2002,92,85000.0
2002,93,63000.0
2002,94,45000.0
2002,95,35000.0
2002,96,26000.0
2002,97,18000.0
2002,98,14000.0
2002,99,10000.0
2003,0,706000.0
2003,1,723000.0
2003,2,741000.0
2003,3,775000.0
2003,4,778000.0
2003,5,795000.0
2003,6,819000.0
2003,7,804000.0
2003,8,778000.0
2003,9,788000.0
2003,10,820000.0
2003,11,842000.0
2003,12,875000.0
2003,13,964000.0
2003,14,954000.0
2003,15,981000.0
2003,16,962000.0
2003,17,949000.0
2003,18,921000.0
2003,19,928000.0
2003,20,946000.0
2003,21,981000.0
2003,22,987000.0
2003,23,1003000.0
2003,24,963000.0
2003,25,957000.0
2003,26,952000.0
2003,27,941000.0
2003,28,920000.0
2003,29,936000.0
2003,30,949000.0
2003,31,1043000.0
2003,32,1154000.0
2003,33,1209000.0
2003,34,1300000.0
2003,35,1363000.0
2003,36,1398000.0
2003,37,1438000.0
2003,38,1448000.0
2003,39,1475000.0
2003,40,1467000.0
2003,41,1422000.0
2003,42,1401000.0
2003,43,1365000.0
2003,44,1322000.0
2003,45,1256000.0
2003,46,1232000.0
2003,47,1203000.0
2003,48,1170000.0
2003,49,1152000.0
2003,50,1118000.0
2003,51,1122000.0
2003,52,1101000.0
2003,53,1109000.0
2003,54,1072000.0
2003,55,986000.0
2003,56,930000.0
2003,57,816000.0
2003,58,724000.0
2003,59,961000.0
2003,60,977000.0
2003,61,951000.0
2003,62,1150000.0
2003,63,1212000.0
2003,64,1187000.0
2003,65,1105000.0
2003,66,1028000.0
2003,67,996000.0
2003,68,954000.0
2003,69,880000.0
2003,70,704000.0
2003,71,693000.0
2003,72,697000.0
2003,73,725000.0
2003,74,692000.0
2003,75,674000.0
2003,76,613000.0
2003,77,586000.0
2003,78,562000.0
2003,79,503000.0
2003,80,470000.0
2003,81,462000.0
2003,82,451000.0
2003,83,408000.0
2003,84,283000.0
2003,85,167000.0
2003,86,143000.0
2003,87,139000.0
2003,88,157000.0
2003,89,172000.0
2003,90,143000.0
2003,91,115000.0
2003,92,85000.0
2003,93,66000.0
2003,94,48000.0
2003,95,34000.0
2003,96,26000.0
2003,97,20000.0
2003,98,14000.0
2003,99,11000.0
2004,0,705000.0
2004,1,710000.0
2004,2,724000.0
2004,3,741000.0
2004,4,775000.0
2004,5,779000.0
2004,6,794000.0
2004,7,819000.0
2004,8,804000.0
2004,9,779000.0
2004,10,789000.0
2004,11,822000.0
2004,12,843000.0
2004,13,876000.0
2004,14,964000.0
2004,15,956000.0
2004,16,983000.0
2004,17,966000.0
2004,18,953000.0
2004,19,930000.0
2004,20,938000.0
2004,21,955000.0
2004,22,989000.0
2004,23,996000.0
2004,24,1012000.0
2004,25,967000.0
2004,26,959000.0
2004,27,954000.0
2004,28,943000.0
2004,29,921000.0
2004,30,936000.0
2004,31,949000.0
2004,32,1042000.0
2004,33,1154000.0
2004,34,1208000.0
2004,35,1298000.0
2004,36,1362000.0
2004,37,1396000.0
2004,38,1436000.0
2004,39,1446000.0
2004,40,1472000.0
2004,41,1464000.0
2004,42,1420000.0
2004,43,1399000.0
2004,44,1362000.0
2004,45,1319000.0
2004,46,1254000.0
2004,47,1229000.0
2004,48,1200000.0
2004,49,1166000.0
2004,50,1148000.0
2004,51,1113000.0
2004,52,1117000.0
2004,53,1096000.0
2004,54,1104000.0
2004,55,1066000.0
2004,56,980000.0
2004,57,924000.0
2004,58,810000.0
2004,59,718000.0
2004,60,953000.0
2004,61,968000.0
2004,62,941000.0
2004,63,1138000.0
2004,64,1198000.0
2004,65,1172000.0
2004,66,1090000.0
2004,67,1013000.0
2004,68,979000.0
2004,69,938000.0
2004,70,863000.0
2004,71,688000.0
2004,72,677000.0
2004,73,679000.0
2004,74,705000.0
2004,75,670000.0
2004,76,649000.0
2004,77,590000.0
2004,78,562000.0
2004,79,536000.0
2004,80,477000.0
2004,81,443000.0
2004,82,433000.0
2004,83,418000.0
2004,84,375000.0
2004,85,257000.0
2004,86,149000.0
2004,87,127000.0
2004,88,122000.0
2004,89,135000.0
2004,90,145000.0
2004,91,117000.0
2004,92,93000.0
2004,93,67000.0
2004,94,52000.0
2004,95,36000.0
2004,96,25000.0
2004,97,20000.0
2004,98,15000.0
2004,99,11000.0
2005,0,686000.0
2005,1,708000.0
2005,2,711000.0
2005,3,725000.0
2005,4,742000.0
2005,5,775000.0
2005,6,778000.0
2005,7,793000.0
2005,8,819000.0
2005,9,804000.0
2005,10,780000.0
2005,11,789000.0
2005,12,822000.0
2005,13,843000.0
2005,14,877000.0
2005,15,966000.0
